,loss,accuracy
128,0.09794510900974274,0.9615384340286255
129,0.06493017077445984,0.9807692170143127
130,0.15362805128097534,0.9615384340286255
131,0.09841800481081009,0.9807692170143127
132,0.06234797090291977,0.9807692170143127
133,0.09254224598407745,0.9615384340286255
134,0.10755906999111176,0.9807692170143127
135,0.06946132332086563,0.9807692170143127
136,0.10732854902744293,0.9615384340286255
137,0.09996219724416733,0.9615384340286255
138,0.05784310773015022,0.9807692170143127
139,0.11033837497234344,0.9807692170143127
140,0.1195836141705513,0.9807692170143127
141,0.07473546266555786,0.9615384340286255
142,0.05996556952595711,0.9807692170143127
143,0.07668048143386841,0.9807692170143127
144,0.045138392597436905,0.9807692170143127
145,0.09966456890106201,0.9615384340286255
146,0.08161398768424988,0.9807692170143127
147,0.09596288949251175,0.9807692170143127
148,0.12892863154411316,0.9615384340286255
149,0.06695223599672318,0.9807692170143127
150,0.10120192170143127,0.9807692170143127
151,0.11921913921833038,0.9807692170143127
152,0.08896952122449875,0.9807692170143127
153,0.09030645340681076,0.9615384340286255
154,0.08178883045911789,0.9807692170143127
155,0.0743536651134491,0.9807692170143127
156,0.05792105570435524,0.9807692170143127
157,0.087654709815979,0.9807692170143127
158,0.049554143100976944,0.9807692170143127
159,0.07979537546634674,0.9807692170143127
160,0.09448938071727753,0.9807692170143127
161,0.08524962514638901,0.9615384340286255
162,0.052300240844488144,0.9807692170143127
163,0.07574698328971863,0.9615384340286255
164,0.06410086899995804,0.9807692170143127
165,0.08442902565002441,0.9807692170143127
166,0.07185482978820801,0.9807692170143127
167,0.10219335556030273,0.9615384340286255
168,0.047306470572948456,0.9807692170143127
169,0.07203033566474915,0.9807692170143127
170,0.0763520896434784,0.9807692170143127
171,0.09686363488435745,0.9807692170143127
172,0.10908985137939453,0.9615384340286255
173,0.05838703364133835,0.9807692170143127
174,0.055719099938869476,0.9615384340286255
175,0.10876292735338211,0.9615384340286255
176,0.06352334469556808,0.9807692170143127
177,0.06669286638498306,0.9807692170143127
178,0.1698419153690338,0.9615384340286255
179,0.04237497225403786,0.9807692170143127
180,0.08441215008497238,0.9615384340286255
181,0.0645311176776886,0.9807692170143127
182,0.10667664557695389,0.9615384340286255
183,0.0936083048582077,0.9807692170143127
184,0.08494511991739273,0.9807692170143127
185,0.09996713697910309,0.9615384340286255
186,0.06812090426683426,0.9807692170143127
187,0.0857602059841156,0.9807692170143127
188,0.0975579023361206,0.9807692170143127
189,0.09078776091337204,0.9615384340286255
190,0.05462958663702011,0.9807692170143127
191,0.050197746604681015,0.9807692170143127
192,0.07880540192127228,0.9807692170143127
193,0.09437139332294464,0.9807692170143127
194,0.11906638741493225,0.9807692170143127
195,0.04486481845378876,0.9807692170143127
196,0.06991235166788101,0.9807692170143127
197,0.06697733700275421,0.9807692170143127
198,0.11731357127428055,0.9615384340286255
199,0.047123607248067856,0.9807692170143127
200,0.14753520488739014,0.9615384340286255
201,0.08366438001394272,0.942307710647583
202,0.11106859147548676,0.9615384340286255
203,0.06343287974596024,0.9807692170143127
204,0.07348926365375519,0.9807692170143127
205,0.06591537594795227,0.9615384340286255
206,0.10523690283298492,0.9615384340286255
207,0.09225623309612274,0.9807692170143127
208,0.06497469544410706,0.9615384340286255
209,0.06818769872188568,0.9807692170143127
210,0.08421048521995544,0.9615384340286255
211,0.05926227569580078,0.9615384340286255
212,0.07168111205101013,0.9615384340286255
213,0.09221655875444412,0.9615384340286255
214,0.11507130414247513,0.9615384340286255
215,0.06813739985227585,0.9807692170143127
216,0.08641510456800461,0.9807692170143127
217,0.0790272206068039,0.9807692170143127
218,0.06409932672977448,0.9615384340286255
219,0.16694876551628113,0.942307710647583
220,0.06802273541688919,0.9807692170143127
221,0.0489339753985405,0.9807692170143127
222,0.05909842997789383,0.9807692170143127
223,0.0633927583694458,0.9807692170143127
224,0.09885960072278976,0.9807692170143127
225,0.07007723301649094,0.9807692170143127
226,0.09184727072715759,0.9807692170143127
227,0.07491140067577362,0.9615384340286255
228,0.08795536309480667,0.9807692170143127
229,0.16724219918251038,0.942307710647583
230,0.054581787437200546,0.9807692170143127
231,0.06533567607402802,0.9807692170143127
232,0.07601730525493622,0.9807692170143127
233,0.09157507121562958,0.9615384340286255
234,0.06849830597639084,0.9807692170143127
235,0.08199258893728256,0.9807692170143127
236,0.051420245319604874,0.9807692170143127
237,0.06585002690553665,0.9807692170143127
238,0.05908230319619179,0.9807692170143127
239,0.07238630205392838,0.9615384340286255
240,0.06576534360647202,0.9807692170143127
241,0.037771984934806824,1.0
242,0.06684417277574539,0.9807692170143127
243,0.049100253731012344,0.9807692170143127
244,0.11369109153747559,0.9615384340286255
245,0.05249745026230812,0.9807692170143127
246,0.06268227100372314,0.9807692170143127
247,0.05776894837617874,0.9807692170143127
248,0.08184489607810974,0.9807692170143127
249,0.05312294140458107,0.9807692170143127
250,0.08612824976444244,0.9615384340286255
251,0.0880114957690239,0.9807692170143127
252,0.07297569513320923,0.9615384340286255
253,0.08324085921049118,0.9807692170143127
254,0.06853426992893219,0.9807692170143127
255,0.07091022282838821,0.9615384340286255
256,0.0691530779004097,0.9807692170143127
257,0.07950107008218765,0.9807692170143127
258,0.10371625423431396,0.9807692170143127
259,0.15177157521247864,0.9615384340286255
260,0.07890740782022476,0.9807692170143127
261,0.05703303590416908,0.9807692170143127
262,0.051790811121463776,0.9807692170143127
263,0.07968243956565857,0.9807692170143127
264,0.0970304012298584,0.9807692170143127
265,0.06839403510093689,0.9807692170143127
266,0.0530233196914196,0.9807692170143127
267,0.07074509561061859,0.9807692170143127
268,0.08388379216194153,0.9615384340286255
269,0.07768155634403229,0.9807692170143127
270,0.04888051748275757,0.9807692170143127
271,0.0639483779668808,0.9807692170143127
272,0.05614057928323746,0.9807692170143127
273,0.08415552228689194,0.9807692170143127
274,0.0565740205347538,0.9807692170143127
275,0.07838046550750732,0.9807692170143127
276,0.09487257897853851,0.9615384340286255
277,0.11645681411027908,0.9807692170143127
278,0.06045398488640785,0.9807692170143127
279,0.04486340656876564,0.9807692170143127
280,0.07995528727769852,0.9807692170143127
281,0.08351635187864304,0.9615384340286255
282,0.061993084847927094,0.9807692170143127
283,0.06122259050607681,0.9807692170143127
284,0.08187925070524216,0.9807692170143127
285,0.07141772657632828,0.9807692170143127
286,0.06070315092802048,0.9807692170143127
287,0.06109375134110451,0.9807692170143127
288,0.06362484395503998,0.9807692170143127
289,0.11583476513624191,0.942307710647583
290,0.0530674010515213,0.9807692170143127
291,0.090585857629776,0.9615384340286255
292,0.06515748798847198,0.9807692170143127
293,0.06218379735946655,0.9807692170143127
294,0.07047004997730255,0.9807692170143127
295,0.06976045668125153,0.9807692170143127
296,0.08411139994859695,0.9807692170143127
297,0.06541348248720169,0.9807692170143127
298,0.06300073862075806,0.9807692170143127
299,0.0870787724852562,0.9807692170143127
300,0.07220090180635452,0.9807692170143127
301,0.06407128274440765,0.9807692170143127
302,0.07002722471952438,0.9807692170143127
303,0.1347375363111496,0.9615384340286255
304,0.09619105607271194,0.9615384340286255
305,0.07216514647006989,1.0
306,0.11551842093467712,0.942307710647583
307,0.04955067113041878,0.9807692170143127
308,0.0834510326385498,0.9807692170143127
309,0.11087977886199951,0.942307710647583
310,0.0610874705016613,0.9807692170143127
311,0.06904885917901993,0.9807692170143127
312,0.07177742570638657,0.9807692170143127
313,0.0566023588180542,0.9807692170143127
314,0.07952947169542313,0.9807692170143127
315,0.08065236359834671,0.9615384340286255
316,0.053665921092033386,0.9807692170143127
317,0.09679281711578369,0.9615384340286255
318,0.04587399214506149,0.9807692170143127
319,0.07352841645479202,0.9807692170143127
320,0.08834406733512878,0.9807692170143127
321,0.06286649405956268,0.9807692170143127
322,0.07463759183883667,0.9807692170143127
323,0.08494741469621658,0.9807692170143127
324,0.06046584993600845,0.9807692170143127
325,0.05905972048640251,0.9807692170143127
326,0.07763196527957916,0.9807692170143127
327,0.061095230281353,0.9807692170143127
328,0.04931920766830444,0.9807692170143127
329,0.05760101228952408,0.9807692170143127
330,0.06419742852449417,0.9807692170143127
331,0.05078236386179924,0.9807692170143127
332,0.0637819766998291,0.9807692170143127
333,0.058008454740047455,0.9807692170143127
334,0.029761310666799545,0.9807692170143127
335,0.06934995204210281,0.9807692170143127
336,0.0770811215043068,0.9807692170143127
337,0.059381160885095596,0.9807692170143127
338,0.061389509588479996,0.9807692170143127
339,0.056833721697330475,0.9807692170143127
340,0.05953027680516243,0.9807692170143127
341,0.09287628531455994,0.9807692170143127
342,0.0723058432340622,0.9615384340286255
343,0.08059942722320557,0.9615384340286255
344,0.08365245908498764,0.9807692170143127
345,0.059348344802856445,0.9807692170143127
346,0.05498111993074417,0.9807692170143127
347,0.06436755508184433,0.9807692170143127
348,0.05764540657401085,0.9807692170143127
349,0.06224282085895538,0.9807692170143127
350,0.07366686314344406,0.9615384340286255
351,0.05649461969733238,0.9807692170143127
352,0.06169963255524635,0.9807692170143127
353,0.07086951285600662,0.9615384340286255
354,0.061776116490364075,0.9807692170143127
355,0.09651501476764679,0.9807692170143127
356,0.06924594193696976,0.9807692170143127
357,0.06262832134962082,0.9807692170143127
358,0.08288507163524628,0.9615384340286255
359,0.040995415300130844,0.9807692170143127
360,0.061149511486291885,0.9807692170143127
361,0.07866299152374268,0.9615384340286255
362,0.06655798107385635,0.9807692170143127
363,0.046358946710824966,0.9807692170143127
364,0.05183447152376175,0.9807692170143127
365,0.06417284905910492,0.9807692170143127
366,0.07213754951953888,0.9807692170143127
367,0.06460785865783691,0.9807692170143127
368,0.07281409204006195,0.9615384340286255
369,0.10779393464326859,0.9615384340286255
370,0.07942577451467514,0.9807692170143127
371,0.05168179050087929,1.0
372,0.06612066179513931,0.9807692170143127
373,0.03813205659389496,0.9807692170143127
374,0.0816052034497261,0.9615384340286255
375,0.0789766013622284,0.9807692170143127
376,0.03819321095943451,0.9807692170143127
377,0.060424789786338806,0.9807692170143127
378,0.04633893817663193,1.0
379,0.11319516599178314,0.9615384340286255
380,0.06358553469181061,0.9807692170143127
381,0.05843377858400345,0.9807692170143127
382,0.060273706912994385,0.9615384340286255
383,0.07812242209911346,0.9807692170143127
384,0.08285730332136154,0.9807692170143127
385,0.08083176612854004,0.9615384340286255
386,0.06122667342424393,0.9807692170143127
387,0.06524936854839325,0.9807692170143127
388,0.0815802663564682,0.9807692170143127
389,0.06257403641939163,0.9807692170143127
390,0.06259135156869888,0.9807692170143127
391,0.061506371945142746,0.9807692170143127
392,0.1107332706451416,0.9615384340286255
393,0.05294462665915489,0.9807692170143127
394,0.06388866156339645,0.9807692170143127
395,0.05828443542122841,0.9807692170143127
396,0.07207657396793365,0.9807692170143127
397,0.06848494708538055,0.9807692170143127
398,0.053389884531497955,0.9807692170143127
399,0.06306414306163788,0.9807692170143127
400,0.05786736309528351,0.9807692170143127
401,0.08377683162689209,0.9615384340286255
402,0.04247444495558739,0.9807692170143127
403,0.06349562853574753,0.9807692170143127
404,0.04955630749464035,0.9807692170143127
405,0.0675826296210289,0.9807692170143127
406,0.06884472072124481,0.9807692170143127
407,0.057227473706007004,0.9807692170143127
408,0.052853263914585114,0.9807692170143127
409,0.06261900067329407,0.9807692170143127
410,0.06137973070144653,0.9807692170143127
411,0.051664046943187714,0.9807692170143127
412,0.0787840411067009,0.9615384340286255
413,0.06229317560791969,0.9807692170143127
414,0.04631570726633072,0.9807692170143127
415,0.05044589936733246,0.9807692170143127
416,0.049454256892204285,0.9807692170143127
417,0.0671476423740387,0.9807692170143127
418,0.04843838885426521,0.9807692170143127
419,0.05846141278743744,0.9807692170143127
420,0.07309088110923767,0.9807692170143127
421,0.07503680884838104,0.9807692170143127
422,0.07061485201120377,0.9807692170143127
423,0.06615398824214935,0.9807692170143127
424,0.06551733613014221,0.9807692170143127
425,0.06444038450717926,0.9807692170143127
426,0.049308452755212784,0.9807692170143127
427,0.06654693931341171,0.9615384340286255
428,0.06317877769470215,0.9807692170143127
429,0.07746158540248871,0.9807692170143127
430,0.07357996702194214,0.9807692170143127
431,0.06763003766536713,0.9807692170143127
432,0.056710582226514816,0.9807692170143127
433,0.039165694266557693,0.9807692170143127
434,0.05158495530486107,0.9807692170143127
435,0.061201177537441254,0.9807692170143127
436,0.06342536211013794,0.9807692170143127
437,0.06688592582941055,0.9807692170143127
438,0.06587658822536469,0.9807692170143127
439,0.05077284574508667,0.9807692170143127
440,0.0772162526845932,0.9615384340286255
441,0.06905029714107513,0.9807692170143127
442,0.058561112731695175,0.9807692170143127
443,0.10095029324293137,0.9807692170143127
444,0.06693623214960098,0.9807692170143127
445,0.054330356419086456,0.9807692170143127
446,0.05245912820100784,0.9807692170143127
447,0.06571327894926071,0.9807692170143127
448,0.062115155160427094,0.9807692170143127
449,0.044874273240566254,0.9807692170143127
450,0.06265203654766083,0.9807692170143127
451,0.07437495142221451,0.9807692170143127
452,0.07885487377643585,0.9807692170143127
453,0.05666389316320419,0.9807692170143127
454,0.06531419605016708,0.9807692170143127
455,0.055250026285648346,0.9807692170143127
456,0.052618201822042465,0.9807692170143127
457,0.07544457167387009,0.9807692170143127
458,0.04734468087553978,0.9807692170143127
459,0.049653586000204086,0.9807692170143127
460,0.11267893016338348,0.9615384340286255
461,0.054693274199962616,0.9807692170143127
462,0.05466447398066521,0.9807692170143127
463,0.05174226313829422,0.9807692170143127
464,0.05387222021818161,0.9807692170143127
465,0.057928416877985,0.9807692170143127
466,0.0701591968536377,0.9615384340286255
467,0.059863753616809845,0.9807692170143127
468,0.06145400181412697,0.9807692170143127
469,0.07412168383598328,0.9807692170143127
470,0.048582181334495544,0.9807692170143127
471,0.08449195325374603,0.9807692170143127
472,0.08435650169849396,0.9615384340286255
473,0.05735200643539429,0.9807692170143127
474,0.06932056695222855,0.9807692170143127
475,0.03740713372826576,0.9807692170143127
476,0.04738902300596237,0.9807692170143127
477,0.0581430122256279,0.9807692170143127
478,0.07410863041877747,0.9615384340286255
479,0.06757653504610062,0.9807692170143127
480,0.055418260395526886,0.9807692170143127
481,0.0586722269654274,0.9807692170143127
482,0.05005160719156265,0.9807692170143127
483,0.05713367834687233,0.9807692170143127
484,0.06119747832417488,0.9807692170143127
485,0.062005046755075455,0.9807692170143127
486,0.04779253900051117,0.9807692170143127
487,0.04855315014719963,0.9807692170143127
488,0.08406420052051544,0.9615384340286255
489,0.08091522008180618,0.9807692170143127
490,0.08812591433525085,0.9807692170143127
491,0.053831059485673904,0.9807692170143127
492,0.0654258206486702,0.9615384340286255
493,0.05576380714774132,0.9807692170143127
494,0.0549171008169651,0.9807692170143127
495,0.06365115195512772,0.9807692170143127
496,0.11591040343046188,0.942307710647583
497,0.05244911089539528,0.9807692170143127
498,0.056348349899053574,0.9807692170143127
499,0.06716538965702057,0.9807692170143127
500,0.06547597050666809,0.9807692170143127
501,0.07135527580976486,0.9615384340286255
502,0.055913038551807404,0.9807692170143127
503,0.06429441273212433,0.9807692170143127
504,0.03859269991517067,0.9807692170143127
505,0.051710255444049835,0.9807692170143127
506,0.058670029044151306,0.9807692170143127
507,0.07635566592216492,0.9807692170143127
508,0.055818378925323486,0.9807692170143127
509,0.05703608691692352,0.9807692170143127
510,0.06277910619974136,0.9807692170143127
511,0.05606349930167198,0.9807692170143127
512,0.07519271224737167,0.9807692170143127
513,0.043994300067424774,0.9807692170143127
514,0.13498717546463013,0.9615384340286255
515,0.04838854447007179,0.9807692170143127
516,0.07027781754732132,0.9807692170143127
517,0.0611238032579422,0.9807692170143127
518,0.041946761310100555,0.9807692170143127
519,0.03919903561472893,0.9807692170143127
520,0.04588548466563225,0.9807692170143127
521,0.0561455674469471,0.9807692170143127
522,0.05970672518014908,0.9807692170143127
523,0.04746967554092407,0.9807692170143127
524,0.06755154579877853,0.9615384340286255
525,0.056238625198602676,0.9807692170143127
526,0.05368935316801071,0.9807692170143127
527,0.061560895293951035,0.9807692170143127
528,0.0653051882982254,0.9807692170143127
529,0.066401407122612,0.9807692170143127
530,0.06297516077756882,0.9807692170143127
531,0.07160422950983047,0.9615384340286255
532,0.053659357130527496,0.9807692170143127
533,0.049865707755088806,0.9807692170143127
534,0.04408862441778183,0.9807692170143127
535,0.035714808851480484,0.9807692170143127
536,0.05547690764069557,0.9807692170143127
537,0.050995878875255585,0.9807692170143127
538,0.04790327325463295,0.9807692170143127
539,0.04888785257935524,0.9807692170143127
540,0.055122360587120056,0.9807692170143127
541,0.04231729358434677,0.9807692170143127
542,0.06474466621875763,0.9807692170143127
543,0.039909735321998596,0.9807692170143127
544,0.06984485685825348,0.9807692170143127
545,0.09656790643930435,0.9807692170143127
546,0.04844246804714203,0.9807692170143127
547,0.051870618015527725,0.9807692170143127
548,0.07075653970241547,0.9807692170143127
549,0.07502175122499466,0.9807692170143127
550,0.0415181927382946,0.9807692170143127
551,0.06302803009748459,0.9807692170143127
552,0.059832993894815445,0.9807692170143127
553,0.050616759806871414,0.9807692170143127
554,0.05085408687591553,0.9807692170143127
555,0.05679931864142418,0.9807692170143127
556,0.07167305052280426,0.9807692170143127
557,0.05308413878083229,0.9807692170143127
558,0.05148434266448021,0.9807692170143127
559,0.06820648163557053,0.9807692170143127
560,0.08546307682991028,0.9807692170143127
561,0.08136272430419922,0.9807692170143127
562,0.05716284364461899,0.9807692170143127
563,0.037310175597667694,0.9807692170143127
564,0.0529976561665535,0.9807692170143127
565,0.07660096883773804,0.9807692170143127
566,0.035589542239904404,0.9807692170143127
567,0.06019172444939613,0.9807692170143127
568,0.061189018189907074,0.9807692170143127
569,0.046392448246479034,0.9807692170143127
570,0.09620968252420425,0.9615384340286255
571,0.04838595911860466,0.9807692170143127
572,0.0585385300219059,0.9807692170143127
573,0.061093781143426895,0.9807692170143127
574,0.08162128925323486,0.9807692170143127
575,0.06218370422720909,0.9807692170143127
576,0.05930062755942345,0.9807692170143127
577,0.06844574958086014,0.9807692170143127
578,0.04420959949493408,0.9807692170143127
579,0.06263279169797897,0.9807692170143127
580,0.07176603376865387,0.9807692170143127
581,0.06247473508119583,0.9807692170143127
582,0.04063261300325394,0.9807692170143127
583,0.04900042340159416,0.9807692170143127
584,0.0892498567700386,0.9615384340286255
585,0.051233090460300446,0.9807692170143127
586,0.061567969620227814,0.9807692170143127
587,0.06162765249609947,0.9807692170143127
588,0.043505504727363586,0.9807692170143127
589,0.056055571883916855,0.9807692170143127
590,0.03443063423037529,0.9807692170143127
591,0.0502752922475338,0.9807692170143127
592,0.06025456637144089,0.9807692170143127
593,0.04975124076008797,0.9807692170143127
594,0.053482845425605774,0.9807692170143127
595,0.05890689790248871,0.9807692170143127
596,0.055732354521751404,0.9807692170143127
597,0.06141507253050804,0.9807692170143127
598,0.06647121161222458,0.9807692170143127
599,0.06295847147703171,0.9615384340286255
600,0.07486535608768463,0.9807692170143127
601,0.047630153596401215,0.9807692170143127
602,0.04920625314116478,0.9807692170143127
603,0.055661141872406006,0.9807692170143127
604,0.06872226297855377,0.9615384340286255
605,0.048245664685964584,0.9807692170143127
606,0.03893053159117699,0.9807692170143127
607,0.05530054122209549,0.9615384340286255
608,0.05906905606389046,0.9807692170143127
609,0.05279845371842384,0.9807692170143127
610,0.04331902042031288,0.9807692170143127
611,0.07027903199195862,0.9615384340286255
612,0.05855773016810417,0.9807692170143127
613,0.04238167777657509,0.9807692170143127
614,0.07305537909269333,0.9615384340286255
615,0.04343918710947037,0.9807692170143127
616,0.06495217233896255,0.9615384340286255
617,0.08968015760183334,0.9615384340286255
618,0.06028228998184204,0.9807692170143127
619,0.06482795625925064,0.9807692170143127
620,0.06321365386247635,0.9807692170143127
621,0.03232824057340622,0.9807692170143127
622,0.05919118598103523,0.9615384340286255
623,0.035782333463430405,0.9807692170143127
624,0.10216062515974045,0.9615384340286255
625,0.0734904482960701,0.9807692170143127
626,0.04917814955115318,0.9807692170143127
627,0.07564818114042282,0.9807692170143127
628,0.06579674780368805,0.9807692170143127
629,0.05646826699376106,0.9807692170143127
630,0.07724353671073914,0.9807692170143127
631,0.05384933203458786,0.9807692170143127
632,0.06820761412382126,0.9807692170143127
633,0.04907611384987831,0.9807692170143127
634,0.07121370732784271,0.9807692170143127
635,0.08153589069843292,0.9807692170143127
636,0.05965511500835419,0.9807692170143127
637,0.0661340281367302,0.9807692170143127
638,0.07370640337467194,0.9807692170143127
639,0.05788359418511391,0.9807692170143127
640,0.05719601362943649,0.9807692170143127
641,0.06168665364384651,0.9807692170143127
642,0.05462269484996796,0.9807692170143127
643,0.07241734862327576,0.9807692170143127
644,0.06475390493869781,0.9807692170143127
645,0.05140618979930878,0.9807692170143127
646,0.03469815477728844,0.9807692170143127
647,0.06731551140546799,0.9807692170143127
648,0.06800039112567902,0.9807692170143127
649,0.04797430336475372,0.9807692170143127
650,0.056171875447034836,0.9807692170143127
651,0.059837792068719864,0.9807692170143127
652,0.06773876398801804,0.9807692170143127
653,0.03996797278523445,0.9807692170143127
654,0.054491858929395676,0.9807692170143127
655,0.05250869691371918,0.9807692170143127
656,0.043357525020837784,0.9807692170143127
657,0.05662248283624649,0.9807692170143127
658,0.0486830472946167,0.9807692170143127
659,0.053463757038116455,0.9807692170143127
660,0.05650033801794052,0.9807692170143127
661,0.054700590670108795,0.9807692170143127
662,0.04820466786623001,0.9807692170143127
663,0.08278690278530121,0.9615384340286255
664,0.07520104944705963,0.9807692170143127
665,0.05084962025284767,0.9807692170143127
666,0.06509720534086227,0.9807692170143127
667,0.04282083734869957,0.9807692170143127
668,0.04919077455997467,0.9807692170143127
669,0.06940674036741257,0.9807692170143127
670,0.05563179403543472,0.9807692170143127
671,0.036584362387657166,0.9807692170143127
672,0.056539494544267654,0.9807692170143127
673,0.06140633299946785,0.9807692170143127
674,0.07430707663297653,0.9807692170143127
675,0.05218524485826492,0.9807692170143127
676,0.05509236082434654,0.9807692170143127
677,0.07324241101741791,0.9807692170143127
678,0.06842850893735886,0.9807692170143127
679,0.05079764127731323,0.9807692170143127
680,0.05245523899793625,0.9807692170143127
681,0.04820426180958748,0.9807692170143127
682,0.056130629032850266,0.9807692170143127
683,0.05164046585559845,0.9807692170143127
684,0.048708852380514145,0.9807692170143127
685,0.05820832401514053,0.9807692170143127
686,0.05327921360731125,0.9807692170143127
687,0.04714449122548103,0.9807692170143127
688,0.062291260808706284,0.9807692170143127
689,0.05943523347377777,0.9615384340286255
690,0.06604813784360886,0.9807692170143127
691,0.04310736805200577,0.9807692170143127
692,0.0550827831029892,0.9807692170143127
693,0.06894484162330627,0.9807692170143127
694,0.051840826869010925,0.9807692170143127
695,0.041555777192115784,0.9807692170143127
696,0.03982417285442352,0.9807692170143127
697,0.06079873815178871,0.9807692170143127
698,0.06203165277838707,0.9807692170143127
699,0.0500999353826046,0.9807692170143127
700,0.05467619374394417,0.9807692170143127
701,0.046723220497369766,0.9807692170143127
